paper_id,test_type,reported_p,computed_p,error,decision_error
10.1016:j.psychsport.2021.101913,t,0.03,0.02646909193697912,FALSE,FALSE
10.1016:j.psychsport.2021.101913,t,0.21,0.21128415975597767,FALSE,FALSE
10.1016:j.psychsport.2021.101913,t,0.008,0.007989505515998658,FALSE,FALSE
10.1016:j.psychsport.2021.101944,F,0.038,0.03988128550372067,TRUE,FALSE
10.1016:j.psychsport.2021.101944,t,0.043,0.042605738844422106,FALSE,FALSE
10.1016:j.psychsport.2021.101944,t,0.012,0.012066840782648112,FALSE,FALSE
10.1016:j.psychsport.2021.101944,t,0.05,0.04959276562871437,FALSE,FALSE
10.1016:j.psychsport.2021.101944,t,0.744,0.7432611534587994,FALSE,FALSE
10.1016:j.psychsport.2021.101944,F,0.001,6.6789406233993385e-56,FALSE,FALSE
10.1016:j.psychsport.2021.101944,F,0.001,1.1865853506215474e-31,FALSE,FALSE
10.1016:j.psychsport.2021.101944,F,0.039,0.03919787802336063,FALSE,FALSE
10.1016:j.psychsport.2021.101944,F,0.412,0.4115831367175059,FALSE,FALSE
10.1016:j.psychsport.2021.101944,t,0.074,0.0738010030507551,FALSE,FALSE
10.1016:j.psychsport.2021.101944,t,0.09,0.09040280640243153,FALSE,FALSE
10.1016:j.psychsport.2021.101944,F,0.038,0.037813239628071434,FALSE,FALSE
10.1016:j.psychsport.2021.101944,t,0.028,0.027568038345541966,FALSE,FALSE
10.1016:j.psychsport.2021.101944,F,0.001,1.9184622644163656e-32,FALSE,FALSE
10.1016:j.psychsport.2021.101944,F,0.001,4.466198851689031e-19,FALSE,FALSE
10.1016:j.psychsport.2021.101944,t,0.02,0.01992685598985697,FALSE,FALSE
10.1016:j.psychsport.2021.101944,t,0.019,0.018797009453311513,FALSE,FALSE
10.1016:j.psychsport.2021.102096,t,0.001,7.201468568673792e-7,FALSE,FALSE
10.1016:j.psychsport.2021.102096,t,0.001,2.750909241658779e-6,FALSE,FALSE
10.1016:j.psychsport.2021.102096,F,0.04,0.041269594269517464,FALSE,FALSE
10.1016:j.psychsport.2021.102096,F,0.03,0.02478859376305609,TRUE,FALSE
10.1016:j.psychsport.2021.102096,F,0.03,0.030260190099694582,FALSE,FALSE
10.1016:j.psychsport.2021.102096,F,0.001,5.209507388049775e-4,FALSE,FALSE
10.1016:j.psychsport.2021.102096,t,0.129,0.24466926149369533,TRUE,FALSE
10.1016:j.psychsport.2021.102096,F,0.03,0.030260190099694582,FALSE,FALSE
10.1016:j.psychsport.2021.102096,F,0.001,0.0012411752952240793,FALSE,FALSE
10.1016:j.psychsport.2021.102096,F,0.001,4.8049576273729124e-4,TRUE,FALSE
10.1016:j.psychsport.2021.102096,F,0.03,0.030260190099694582,FALSE,FALSE
10.1016:j.psychsport.2021.102096,F,0.045,0.045292907107035936,FALSE,FALSE
10.1016:j.psychsport.2021.102096,F,0.03,0.030260190099694582,FALSE,FALSE
10.1016:j.psychsport.2021.102096,F,0.013,0.012905647054037267,FALSE,FALSE
10.1016:j.psychsport.2021.102096,F,0.5,0.500194131290659,FALSE,FALSE
10.1016:j.psychsport.2021.102096,F,0.014,0.013788024934006361,FALSE,FALSE
10.1016:j.psychsport.2021.102096,F,0.024,0.023947459059176293,FALSE,FALSE
10.1016:j.psychsport.2021.102096,t,0.041,0.040992218585752874,FALSE,FALSE
10.1016:j.psychsport.2021.102096,t,0.12,0.12359302852228785,FALSE,FALSE
10.1016:j.psychsport.2021.102096,F,0.001,1.1749591923861768e-4,FALSE,FALSE
10.1016:j.psychsport.2021.102120,F,0.662,0.6619047919914612,FALSE,FALSE
10.1016:j.psychsport.2021.102120,F,0.001,5.423461924476505e-7,FALSE,FALSE
10.1016:j.psychsport.2021.102120,F,0.03,0.030024241993682785,FALSE,FALSE
10.1016:j.psychsport.2021.102120,t,0.034,0.04010428696214034,TRUE,FALSE
10.1016:j.psychsport.2021.102120,t,0.028,0.028548605243336165,FALSE,FALSE
10.1016:j.psychsport.2022.102144,F,0.45,0.45077937075074814,FALSE,FALSE
10.1016:j.psychsport.2022.102144,F,0.59,0.58692601458693,FALSE,FALSE
10.1016:j.psychsport.2022.102144,F,0.87,0.8633637520628217,FALSE,FALSE
10.1016:j.psychsport.2022.102144,F,0.65,0.6492474311783847,FALSE,FALSE
10.1016:j.psychsport.2022.102144,F,0.001,1.6788166371579583e-10,FALSE,FALSE
10.1016:j.psychsport.2022.102144,F,0.001,1.6921151758116323e-5,FALSE,FALSE
10.1016:j.psychsport.2022.102144,F,0.33,0.3257235948461449,FALSE,FALSE
10.1016:j.psychsport.2022.102144,F,0.53,0.5256207080017145,FALSE,FALSE
10.1016:j.psychsport.2022.102144,F,0.95,0.9208438530452802,FALSE,FALSE
10.1016:j.psychsport.2022.102144,F,0.06,0.0586058268561818,FALSE,FALSE
10.1016:j.psychsport.2022.102144,F,0.12,0.12244844299081128,FALSE,FALSE
10.1016:j.psychsport.2022.102144,F,0.13,0.12767248850682217,FALSE,FALSE
10.1016:j.psychsport.2022.102144,F,0.01,0.0075826043865050855,FALSE,FALSE
10.1016:j.psychsport.2022.102144,F,0.75,0.7418756749079225,FALSE,FALSE
10.1016:j.psychsport.2022.102144,F,0.11,0.10630893003921882,FALSE,FALSE
10.1016:j.psychsport.2022.102144,F,0.74,0.7308501616476348,FALSE,FALSE
10.1016:j.psychsport.2022.102144,F,0.4,0.3916412006956671,TRUE,FALSE
10.1016:j.psychsport.2022.102144,F,0.01,0.003199120248467024,FALSE,FALSE
10.1016:j.psychsport.2022.102144,F,0.03,0.025947456357105426,FALSE,FALSE
10.1016:j.psychsport.2022.102210,F,0.38,0.4432490263755713,TRUE,FALSE
10.1016:j.psychsport.2022.102210,F,0.001,5.356448635279235e-5,FALSE,FALSE
10.1016:j.psychsport.2022.102210,F,0.002,0.001603622640242703,FALSE,FALSE
10.1016:j.psychsport.2022.102210,F,0.26,0.25985531588698896,FALSE,FALSE
10.1016:j.psychsport.2022.102210,F,0.001,3.309089488944039e-5,FALSE,FALSE
10.1016:j.psychsport.2022.102210,F,0.001,3.138564695342379e-9,FALSE,FALSE
10.1016:j.psychsport.2022.102210,F,0.002,0.0016823267608416677,FALSE,FALSE
10.1016:j.psychsport.2022.102210,F,0.001,2.8166725212928393e-5,FALSE,FALSE
10.1016:j.psychsport.2022.102210,F,0.02,0.01571515346358887,FALSE,FALSE
10.1016:j.psychsport.2022.102210,F,0.001,4.1085409590291836e-5,FALSE,FALSE
10.1016:j.psychsport.2022.102210,F,0.04,0.035286232596481774,FALSE,FALSE
10.1016:j.psychsport.2022.102210,F,0.03,0.029905656258415438,FALSE,FALSE
10.1016:j.psychsport.2022.102210,F,0.001,2.963882797901858e-4,FALSE,FALSE
10.1016:j.psychsport.2022.102211,F,0.006,0.006255883965809082,FALSE,FALSE
10.1016:j.psychsport.2022.102211,F,0.281,0.2808717333670577,FALSE,FALSE
10.1016:j.psychsport.2022.102211,F,0.045,0.04526071437477525,FALSE,FALSE
10.1016:j.psychsport.2022.102211,F,0.656,0.6554878039498692,FALSE,FALSE
10.1016:j.psychsport.2022.102211,F,0.042,0.042415463297195116,FALSE,FALSE
10.1016:j.psychsport.2022.102211,F,0.033,0.03258085951922029,FALSE,FALSE
10.1016:j.psychsport.2022.102211,F,0.043,0.04253533053721212,FALSE,FALSE
10.1016:j.psychsport.2022.102211,F,0.033,0.03258085951922029,FALSE,FALSE
10.1016:j.psychsport.2022.102211,F,0.036,0.03578942217886891,FALSE,FALSE
10.1016:j.psychsport.2022.102211,F,0.447,0.3970036873332178,TRUE,FALSE
10.1016:j.psychsport.2022.102300,F,0.003,0.0027658008493078113,FALSE,FALSE
10.1016:j.psychsport.2022.102300,F,0.013,0.012729841946372026,FALSE,FALSE
10.1016:j.psychsport.2022.102300,F,0.001,3.093958694079721e-8,FALSE,FALSE
10.1016:j.psychsport.2022.102300,F,0.001,2.8866092372386754e-8,FALSE,FALSE
10.1016:j.psychsport.2022.102300,F,0.029,0.029482986152936166,FALSE,FALSE
10.1016:j.psychsport.2022.102300,F,0.004,0.003627523921469209,FALSE,FALSE
10.1016:j.psychsport.2022.102300,F,0.449,0.44870048990269606,FALSE,FALSE
10.1016:j.psychsport.2022.102300,F,0.001,1.6853671316272535e-8,FALSE,FALSE
10.1016:j.psychsport.2022.102300,F,0.007,0.007100139816362154,FALSE,FALSE
10.1016:j.psychsport.2022.102300,F,0.001,6.609029987940651e-4,FALSE,FALSE
10.1016:j.psychsport.2022.102300,F,0.433,0.4335286336380375,FALSE,FALSE
10.1016:j.psychsport.2022.102301,t,0.201,0.20169245447022133,FALSE,FALSE
10.1016:j.psychsport.2022.102301,t,0.168,0.16934477616947563,FALSE,FALSE
10.1016:j.psychsport.2022.102301,t,0.001,1.4479700447029626e-13,FALSE,FALSE
10.1016:j.psychsport.2022.102301,t,0.04,0.03967573725686226,FALSE,FALSE
10.1016:j.psychsport.2022.102301,F,0.001,4.014161547966768e-18,FALSE,FALSE
10.1016:j.psychsport.2022.102301,F,0.027,0.026538101858803797,FALSE,FALSE
10.1016:j.psychsport.2022.102301,F,0.036,0.03603011090968348,FALSE,FALSE
10.1016:j.psychsport.2022.102301,F,0.022,0.021719222147117828,FALSE,FALSE
10.1016:j.psychsport.2022.102301,F,0.001,4.3934237693928627e-4,FALSE,FALSE
10.1016:j.psychsport.2022.102301,F,0.745,0.7412449563115069,FALSE,FALSE
10.1016:j.psychsport.2022.102301,F,0.001,3.0405824546558827e-31,FALSE,FALSE
10.1016:j.psychsport.2022.102301,F,0.003,0.0026079908097934113,FALSE,FALSE
10.1016:j.psychsport.2022.102301,F,0.001,1.2227679388208848e-5,FALSE,FALSE
10.1016:j.psychsport.2022.102301,F,0.001,3.138874560080604e-13,FALSE,FALSE
10.1016:j.psychsport.2022.102301,F,0.001,2.1996229527385396e-31,FALSE,FALSE
10.1016:j.psychsport.2022.102301,F,0.001,4.2068003506079145e-26,FALSE,FALSE
10.1016:j.psychsport.2022.102332,F,0.001,7.548709878187237e-34,FALSE,FALSE
10.1016:j.psychsport.2022.102332,F,0.001,8.630783515747953e-19,FALSE,FALSE
10.1016:j.psychsport.2022.102332,F,0.35,0.3459841034804394,FALSE,FALSE
10.1016:j.psychsport.2022.102332,F,0.011,0.02137757616504287,TRUE,FALSE
10.1016:j.psychsport.2022.102332,F,0.251,0.25155951330030724,FALSE,FALSE
10.1016:j.psychsport.2022.102332,F,0.379,0.39667394005863055,TRUE,FALSE
10.1016:j.psychsport.2022.102332,F,0.001,2.117854674306099e-6,FALSE,FALSE
10.1016:j.psychsport.2022.102332,F,0.029,0.02939341389320764,FALSE,FALSE
10.1016:j.psychsport.2022.102332,F,0.026,0.025956357472576616,FALSE,FALSE
10.1016:j.psychsport.2022.102332,F,0,3.5745844065860245e-55,TRUE,FALSE
10.1016:j.psychsport.2022.102332,F,0.363,0.36250010822809564,FALSE,FALSE
10.1016:j.psychsport.2022.102332,F,0,2.5222350065258574e-18,TRUE,FALSE
10.1016:j.psychsport.2022.102332,F,0.179,0.17871126760121958,FALSE,FALSE
10.1016:j.psychsport.2022.102332,F,0.151,0.15052657534312508,FALSE,FALSE
10.1016:j.psychsport.2022.102332,F,0.001,1.5831342497240683e-15,TRUE,FALSE
10.1016:j.psychsport.2022.102332,F,0.01,0.009553443577925012,FALSE,FALSE
10.1016:j.psychsport.2022.102332,F,0,1.1725481252921224e-8,TRUE,FALSE
10.1016:j.psychsport.2022.102332,F,0.581,0.5803739293811601,FALSE,FALSE
10.1016:j.psychsport.2022.102332,F,0.287,0.2875505253907398,FALSE,FALSE
10.1016:j.psychsport.2023.102422,F,0.001,2.1864207395323984e-4,FALSE,FALSE
10.1016:j.psychsport.2023.102422,F,0.004,0.0026552538618487783,TRUE,FALSE
10.1016:j.psychsport.2023.102422,F,0.001,5.755075402846575e-6,FALSE,FALSE
10.1016:j.psychsport.2023.102422,F,0.022,0.02218135719233041,FALSE,FALSE
10.1016:j.psychsport.2023.102422,F,0.009,0.008635220425246982,FALSE,FALSE
10.1016:j.psychsport.2023.102422,F,0.296,0.2958438790740476,FALSE,FALSE
10.1016:j.psychsport.2023.102459,F,0.05,0.04987725287585163,FALSE,FALSE
10.1016:j.psychsport.2023.102459,F,0.04,0.039598045996675345,FALSE,FALSE
10.1016:j.psychsport.2023.102459,F,0.06,0.06301938755737543,FALSE,FALSE
10.1016:j.psychsport.2023.102459,F,0.001,3.30510934211311e-33,FALSE,FALSE
10.1016:j.psychsport.2023.102459,F,0.06,0.06234900112386628,FALSE,FALSE
10.1016:j.psychsport.2023.102459,F,0.56,0.5554387348244625,FALSE,FALSE
10.1016:j.psychsport.2023.102459,F,0.09,0.08820146419524812,FALSE,FALSE
10.1016:j.psychsport.2023.102459,F,0.6,0.6013955454822455,FALSE,FALSE
10.1016:j.psychsport.2023.102459,F,0.05,0.08180459633415593,FALSE,FALSE
10.1016:j.psychsport.2023.102459,F,0.01,0.009876313093338536,FALSE,FALSE
10.1016:j.psychsport.2023.102459,F,0.001,0.0023625339768695765,TRUE,FALSE
10.1016:j.psychsport.2023.102459,F,0.002,0.001858484876894333,FALSE,FALSE
10.1016:j.psychsport.2023.102459,F,0.39,0.3887491037077586,FALSE,FALSE
10.1016:j.psychsport.2023.102459,F,0.35,0.3452673774266442,FALSE,FALSE
10.1016:j.psychsport.2023.102459,F,0.23,0.22543167496093658,FALSE,FALSE
10.1016:j.psychsport.2023.102459,F,0.78,0.7790832815197288,FALSE,FALSE
10.1016:j.psychsport.2023.102459,F,0.86,0.8626927159257792,FALSE,FALSE
10.1016:j.psychsport.2023.102459,F,0.001,4.425140544764618e-6,FALSE,FALSE
10.1016:j.psychsport.2023.102459,F,0.01,0.011099598972783656,FALSE,FALSE
10.1016:j.psychsport.2023.102459,F,0.04,0.03701676505332982,FALSE,FALSE
10.1016:j.psychsport.2023.102459,F,0.82,0.47181504409640473,TRUE,FALSE
10.1016:j.psychsport.2023.102459,F,0.36,0.35565374712943615,FALSE,FALSE
10.1016:j.psychsport.2023.102459,F,0.001,6.785263923176788e-9,FALSE,FALSE
10.1016:j.psychsport.2023.102459,F,0.01,0.004925085140747125,TRUE,FALSE
10.1016:j.psychsport.2023.102459,F,0.31,0.3069377564154578,FALSE,FALSE
10.1016:j.psychsport.2023.102459,F,0.001,1.7950481642726939e-4,FALSE,FALSE
10.1016:j.psychsport.2023.102459,F,0.001,0.001456817551868322,TRUE,FALSE
10.1016:j.psychsport.2023.102459,F,0.42,0.4176512469628283,TRUE,FALSE
10.1016:j.psychsport.2023.102459,F,0.26,0.25428709515411585,FALSE,FALSE
10.1080:02640414.2020.1809974,F,0.493,0.4909093465297727,FALSE,FALSE
10.1080:02640414.2020.1809974,F,0.662,0.6589634854327717,FALSE,FALSE
10.1080:02640414.2020.1809974,F,0.093,0.09306348167355763,FALSE,FALSE
10.1080:02640414.2020.1809974,F,0.205,0.20525122276658386,FALSE,FALSE
10.1080:02640414.2020.1809974,F,0.962,0.9607343457552919,FALSE,FALSE
10.1080:02640414.2020.1809974,F,0.481,0.481803599111084,FALSE,FALSE
10.1080:02640414.2020.1809974,F,0.927,0.9277172608474598,FALSE,FALSE
10.1080:02640414.2020.1809974,F,0.896,0.20525122276658386,TRUE,FALSE
10.1080:02640414.2020.1809974,F,0.475,0.476521750150409,FALSE,FALSE
10.1080:02640414.2020.1809974,F,0.9,0.9019881605721848,FALSE,FALSE
10.1080:02640414.2020.1809974,F,0.479,0.47674268518097024,FALSE,FALSE
10.1080:02640414.2020.1809974,F,0.242,0.24267114995648364,FALSE,FALSE
10.1080:02640414.2020.1809974,F,0.719,0.7175715424958524,FALSE,FALSE
10.1080:02640414.2020.1809974,F,0.9,0.8960143729073622,FALSE,FALSE
10.1080:02640414.2020.1809974,F,0.497,0.49579335609626907,FALSE,FALSE
10.1080:02640414.2020.1809974,F,0.207,0.20643421194253608,FALSE,FALSE
10.1080:02640414.2020.1809974,F,0.033,0.03267412072310479,FALSE,FALSE
10.1080:02640414.2020.1809974,F,0.854,0.8553246788728631,FALSE,FALSE
10.1080:02640414.2020.1809974,F,0.862,0.8610297301744814,FALSE,FALSE
10.1080:02640414.2020.1809974,F,0.343,0.34278039925752213,FALSE,FALSE
10.1080:02640414.2020.1809974,F,0.006,0.005553213380697438,FALSE,FALSE
10.1080:02640414.2020.1809974,F,0.308,0.3083186679734209,FALSE,FALSE
10.1080:02640414.2020.1809974,F,0.517,0.5162005220772033,FALSE,FALSE
10.1080:02640414.2020.1809974,F,0.538,0.540097099529336,FALSE,FALSE
10.1080:02640414.2020.1809974,F,0.416,0.4219346900334119,TRUE,FALSE
10.1080:02640414.2020.1809974,F,0.363,0.36687072352740235,TRUE,FALSE
10.1080:02640414.2020.1809974,F,0.449,0.44966252213051855,FALSE,FALSE
10.1080:02640414.2020.1809974,F,0.956,0.9608150377935263,FALSE,FALSE
10.1080:02640414.2020.1809974,F,0.147,0.14698866966106863,FALSE,FALSE
10.1080:02640414.2020.1809975,F,0.005,0.004987023794207454,FALSE,FALSE
10.1080:02640414.2020.1809975,F,0.001,6.675433942401684e-5,FALSE,FALSE
10.1080:02640414.2020.1809975,F,0.001,3.8878388755466066e-7,TRUE,FALSE
10.1080:02640414.2020.1809975,F,0.037,0.03690283050042521,FALSE,FALSE
10.1080:02640414.2020.1809975,F,0.037,0.037193906271665404,FALSE,FALSE
10.1080:02640414.2020.1809975,F,0.001,2.6458432551029427e-14,FALSE,FALSE
10.1080:02640414.2020.1809975,F,0.001,9.074485155267654e-4,FALSE,FALSE
10.1080:02640414.2020.1809975,F,0.001,5.601309102339817e-11,FALSE,FALSE
10.1080:02640414.2020.1809976,t,0.162,0.1625604205559669,FALSE,FALSE
10.1080:02640414.2020.1809976,t,0.545,0.5454892517101197,FALSE,FALSE
10.1080:02640414.2020.1824340,F,1e-4,9.566405946168138e-7,FALSE,FALSE
10.1080:02640414.2020.1824340,F,1e-4,2.8147218311630217e-6,FALSE,FALSE
10.1080:02640414.2020.1824340,F,1e-4,1.7746398004334165e-10,FALSE,FALSE
10.1080:02640414.2020.1824340,F,1e-4,4.300454476766435e-9,FALSE,FALSE
10.1080:02640414.2020.1824340,F,1e-4,5.440316534478998e-9,FALSE,FALSE
10.1080:02640414.2020.1824340,F,0.005,0.004227574942413838,FALSE,FALSE
10.1080:02640414.2021.1957294,F,0.001,0.034151474618834485,TRUE,FALSE
10.1080:02640414.2021.1957294,F,0.014,0.014123964611255665,FALSE,FALSE
10.1080:02640414.2021.1957294,F,0.006,0.006053408647178646,FALSE,FALSE
10.1080:02640414.2021.1957294,F,0.008,0.0030029330305724076,TRUE,FALSE
10.1080:02640414.2021.1957294,F,0.002,0.0017492382724152453,FALSE,FALSE
10.1080:02640414.2021.1957294,F,0.001,1.0988021481233763e-4,FALSE,FALSE
10.1080:02640414.2021.2015946,F,0.001,5.6350710717829204e-6,FALSE,FALSE
10.1080:02640414.2021.2015946,F,0.001,5.943420328733303e-6,FALSE,FALSE
10.1080:02640414.2021.2015946,F,0.001,5.821598528703812e-7,FALSE,FALSE
10.1080:02640414.2021.2015946,F,0.001,5.236064679328643e-5,FALSE,FALSE
10.1080:02640414.2021.2015946,F,0.021,0.021178157091635882,FALSE,FALSE
10.1080:02640414.2021.2015946,F,0.02,0.02132444123183628,FALSE,FALSE
10.1080:02640414.2021.2015946,F,0.04,0.04291129680279688,FALSE,FALSE
10.1080:02640414.2021.2015946,F,0.044,0.0808493754881294,TRUE,TRUE
10.1080:02640414.2021.2015946,F,0.04,0.04205169554440753,FALSE,FALSE
10.1080:02640414.2021.2015946,F,0.02,0.01802636381535157,FALSE,FALSE
10.1080:02640414.2021.2015946,F,0.001,3.021863472093596e-4,FALSE,FALSE
10.1080:02640414.2021.2015946,F,0.005,0.017762879080829574,TRUE,FALSE
10.1080:02640414.2021.2015946,F,0.004,0.004130304158341883,FALSE,FALSE
10.1080:02640414.2021.2015946,F,0.004,0.0038779799872082753,FALSE,FALSE
10.1080:02640414.2021.2015946,F,0.001,0.0013146549908384275,FALSE,FALSE
10.1080:02640414.2021.2015946,F,0.015,0.01573681170883735,TRUE,FALSE
10.1080:02640414.2021.2015946,F,0.001,9.424385362083448e-5,FALSE,FALSE
10.1080:02640414.2021.2015946,F,0.001,4.387330498861549e-4,FALSE,FALSE
10.1080:02640414.2021.2015946,F,0.001,1.0165755003898001e-6,FALSE,FALSE
10.1080:02640414.2021.2015946,F,0.005,0.004612551193115267,FALSE,FALSE
10.1080:02640414.2021.2015946,F,0.004,0.004369780615537499,FALSE,FALSE
10.1080:02640414.2021.2015946,F,0.001,0.039983669430978266,TRUE,FALSE
10.1080:02640414.2021.2015946,F,0.004,0.0037581058753884218,FALSE,FALSE
10.1080:02640414.2021.2015946,F,0.025,0.024549948421734757,FALSE,FALSE
10.1080:02640414.2021.2015946,F,0.003,0.002837965987902611,FALSE,FALSE
10.1080:02640414.2021.2015946,F,0.005,0.004875636001958544,FALSE,FALSE
10.1080:02640414.2021.2015946,F,0.001,0.001028258436074895,FALSE,FALSE
10.1080:02640414.2022.2094560,F,0.631,0.9986052121254352,FALSE,FALSE
10.1080:02640414.2022.2150419,F,0.001,5.874181115501382e-7,FALSE,FALSE
10.1080:02640414.2022.2150419,F,0.05,0.04610395803754616,FALSE,FALSE
10.1080:02640414.2022.2150419,F,0.05,0.0370048011063755,FALSE,FALSE
10.1080:02640414.2022.2150419,F,0.001,8.769973001743406e-4,FALSE,FALSE
10.1080:02640414.2022.2150419,t,0.05,0.03878254992343607,FALSE,FALSE
10.1080:17461391.2019.1595739,F,0.001,1.587518212350751e-12,FALSE,FALSE
10.1080:17461391.2019.1595739,F,0.341,0.3396784215855557,FALSE,FALSE
10.1080:17461391.2019.1595739,F,0.999,1,FALSE,FALSE
10.1080:17461391.2019.1595739,t,0.001,1.1878733294927076e-6,FALSE,FALSE
10.1080:17461391.2019.1595739,F,0.023,0.02267182455145647,FALSE,FALSE
10.1080:17461391.2019.1595739,F,0.001,8.382446876373286e-20,FALSE,FALSE
10.1080:17461391.2019.1595739,F,0.056,0.05646444273381047,FALSE,FALSE
10.1080:17461391.2019.1595739,t,0.001,6.475221465043684e-6,FALSE,FALSE
10.1080:17461391.2019.1595739,t,0.001,6.274146338230057e-8,FALSE,FALSE
10.1080:17461391.2019.1595739,t,0.012,0.02999865200537618,TRUE,FALSE
10.1080:17461391.2019.1595739,t,0.018,0.0175579542625337,FALSE,FALSE
10.1080:17461391.2019.1595739,t,0.038,0.0382146617453721,FALSE,FALSE
10.1080:17461391.2019.1595739,t,0.009,0.008999001775722056,FALSE,FALSE
10.1080:17461391.2019.1611931,F,0.917,0.9141547287516878,FALSE,FALSE
10.1080:17461391.2019.1611931,F,0.078,0.07786456385555418,FALSE,FALSE
10.1080:17461391.2019.1611931,F,0.917,0.9141547287516878,FALSE,FALSE
10.1080:17461391.2019.1611931,F,0.001,1.7097705817037605e-7,FALSE,FALSE
10.1080:17461391.2019.1611931,F,0.001,1.690155375972757e-5,FALSE,FALSE
10.1080:17461391.2019.1611931,F,0.001,6.350333084445238e-7,FALSE,FALSE
10.1080:17461391.2019.1611931,F,0.261,0.2608615487374926,FALSE,FALSE
10.1080:17461391.2019.1611931,F,0.05,1.1805263089372668e-14,FALSE,FALSE
10.1080:17461391.2019.1611931,F,0.01,3.355847769822041e-10,FALSE,FALSE
10.1080:17461391.2019.1611931,t,0.01,2.5702240764234117e-10,FALSE,FALSE
10.1080:17461391.2019.1611931,t,0.01,2.63928522941098e-6,FALSE,FALSE
10.1080:17461391.2019.1611931,t,0.01,0.00815906819956562,FALSE,FALSE
10.1080:17461391.2019.1611931,t,0.01,6.06357259909976e-7,FALSE,FALSE
10.1080:17461391.2020.1722255,t,0.002,0.0019632838378792765,FALSE,FALSE
10.1080:17461391.2020.1722255,t,0.003,0.0029426407825679014,FALSE,FALSE
10.1080:17461391.2020.1722255,F,0.006,0.0064884394535473225,FALSE,FALSE
10.1080:17461391.2020.1722255,F,0.023,0.022894410881575254,FALSE,FALSE
10.1080:17461391.2020.1722255,F,0.011,0.01073445545689225,FALSE,FALSE
10.1080:17461391.2020.1722255,F,0.305,0.30500916976252307,FALSE,FALSE
10.1080:17461391.2020.1722255,t,1,1,FALSE,FALSE
10.1080:17461391.2020.1725137,F,0.82,0.7397954788304197,TRUE,FALSE
10.1080:17461391.2020.1725137,F,0.01,2.8207692588327703e-4,FALSE,FALSE
10.1080:17461391.2020.1739144,F,0.001,5.200274286638839e-41,FALSE,FALSE
10.1080:17461391.2020.1739144,F,0.629,0.629255846138478,FALSE,FALSE
10.1080:17461391.2020.1739144,F,0.066,0.06609716280243444,FALSE,FALSE
10.1080:17461391.2020.1809714,t,0.001,5.768257930850951e-17,FALSE,FALSE
10.1080:17461391.2020.1809714,t,0.001,2.1238455327472157e-9,FALSE,FALSE
10.1080:17461391.2020.1809714,t,0.001,3.982380469788451e-14,FALSE,FALSE
10.1080:17461391.2020.1809714,t,0.001,1.2950110650645277e-14,FALSE,FALSE
10.1080:17461391.2020.1809714,F,0.809,0.8094078935681153,FALSE,FALSE
10.1080:17461391.2020.1809714,F,0.002,0.0020800823128953524,FALSE,FALSE
10.1080:17461391.2020.1809714,t,0.006,0.0061578927935773626,FALSE,FALSE
10.1080:17461391.2020.1809714,t,0.002,0.0016080723039625813,FALSE,FALSE
10.1080:17461391.2020.1809714,t,0.023,0.022541574660729508,FALSE,FALSE
10.1080:17461391.2020.1809714,t,0.407,0.40694539637419835,FALSE,FALSE
10.1080:17461391.2020.1809714,t,0.451,0.45066012592603877,FALSE,FALSE
10.1080:17461391.2020.1809714,t,0.791,0.7910994498149624,FALSE,FALSE
10.1080:17461391.2020.1838617,F,1e-4,3.569941782840926e-6,FALSE,FALSE
10.1080:17461391.2020.1838617,F,0.8158,0.8157481603668644,FALSE,FALSE
10.1080:17461391.2020.1838617,F,0.003,0.003037008234562259,FALSE,FALSE
10.1080:17461391.2020.1838617,F,1e-4,2.0528363484093722e-5,FALSE,FALSE
10.1080:17461391.2020.1838617,F,0.0039,0.0038965642190562796,FALSE,FALSE
10.1080:17461391.2020.1838617,F,1e-4,9.882227279793193e-5,FALSE,FALSE
10.1080:17461391.2020.1838617,F,1e-4,1.0261128505128692e-6,FALSE,FALSE
10.1080:17461391.2020.1838617,F,0.1227,0.12268197560773586,FALSE,FALSE
10.1080:17461391.2020.1838617,F,0.1001,0.10009541585937647,FALSE,FALSE
10.1080:17461391.2020.1838617,F,0.0813,0.08134450991980847,FALSE,FALSE
10.1080:17461391.2020.1838617,F,0.0226,0.022644555736336967,FALSE,FALSE
10.1080:17461391.2020.1838617,F,0.0215,0.0214647233975563,FALSE,FALSE
10.1111:sms.14072,t,0.74,0.7347944303815985,FALSE,FALSE
10.1111:sms.14072,t,0.55,0.556940807357794,FALSE,FALSE
10.1111:sms.14072,F,0.001,1.134186861811668e-6,FALSE,FALSE
10.1111:sms.14072,F,0.038,0.037774684173668506,FALSE,FALSE
10.1111:sms.14072,F,0.206,0.2055903087083573,FALSE,FALSE
10.1111:sms.14072,F,0.449,0.44866915142521036,FALSE,FALSE
10.1111:sms.14072,F,0.155,0.15443783299904618,FALSE,FALSE
10.1111:sms.14072,F,0.013,0.013331278776403254,FALSE,FALSE
10.1111:sms.14072,t,0.036,0.036324321696927814,FALSE,FALSE
10.1111:sms.14092,F,0.006,0.005530989099348323,FALSE,FALSE
10.1111:sms.14092,F,0.188,0.18777542877839506,FALSE,FALSE
10.1111:sms.14092,F,0,1.1129788006590688e-4,TRUE,FALSE
10.1111:sms.14092,F,0.492,0.4901438492658531,FALSE,FALSE
10.1111:sms.14092,F,0.002,0.002267466577488638,FALSE,FALSE
10.1111:sms.14092,F,0.106,0.10614146028565924,FALSE,FALSE
